No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Geometry of 7 lines on the real projective plane and the root system of type $E_7$,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-1.pdf,姫路工業大学理学部,関口 次郎,"Sekiguchi, Jiro"
2,GALにおける近似代数演算の諸機能(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-2.pdf,"筑波大学数学系,奈良女子大学理学部","佐々木 建昭,加古 富志雄","Sasaki, Tateaki,Kako, Fujio"
3,Risa/Asir の関数描画機能の拡張について(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-3.pdf,"詫間電波高等専門学校,埼玉女子短期大学,上智大学理工学部","近藤 祐史,三好 善彦,齋藤 友克","Kondoh, Yuji,Miyoshi, Yoshihiko,Saito, Tomokatsu"
4,近似代数を用いた代数曲面の描画方法(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-4.pdf,武庫川女子大学生活環境学部,福井 哲夫,"Fukui, Tetsuo"
5,超幾何多項式と整数計画法(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-5.pdf,"北海道大学理学部,神戸大学理学部","齋藤 睦,高山 信毅","Saito, Mutsumi,Takayama, Nobuki"
6,Replicable function の Risa/Asir による計算(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-6.pdf,(株)富士通研究所HPC研究センター,野呂 正行,"Noro, Masayuki"
7,Bifurcation for skew tent maps I : Stair type :,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-7.pdf,"お茶の水女子大学,城西大学理学部","市村 圭子,西沢 清子","Ichimura, Keiko,Nishizawa, Kiyoko"
8,Bifurcations for skew tent maps II : Renormalization :,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-8.pdf,"お茶の水女子大学理学研究科,城西大学理学部","伊藤 みちほ,西沢 清子","Ito, Michiho,Nishizawa, Kiyoko"
9,Singular parts of moduli spaces for cubic polynomials and quadratic rational maps,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-9.pdf,"Dept. of Math., College of Sci. and Tech., Nihon Univ.",,"FUJIMURA, Masayo"
10,The Average Number of Modular Factors in Trager's Polynomial Factorization Algorithm,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-10.pdf,,,"Encarnacion, Mark J."
11,Ring Story,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-11.pdf,"Dept. of Math., Coll. of Sci.,Dept. of Math., Coll. of Sci.,Dept. of Math., Coll. of Sci.",",,","Kobayashi, Hidetsune,Lin, Dongdai,Sakai, Yoshihiko[他]"
12,Algorithms of primary decomposition of polynomial ideals and their applications,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-12.pdf,"High Performance Computing Research Center, FUJITSU LABORATORIES LIMITED",,"Yokoyama, Kazuhiro"
13,逐次代数拡大体の簡約表現(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-13.pdf,電子技術総合研究所,元吉  文男,"Motoyoshi, Fumio"
14,拡張された Mahler の measure による代数的数のゼロ判定(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-14.pdf,NTTコミュニケーション科学基礎研究所,関川  浩,"Sekigawa, Hiroshi"
15,近似計算による代数関数の実特異点の検出について(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-15.pdf,"筑波大学大学院数学研究科,筑波大学数学系","照井  章,佐々木  建昭","Terui, Akira,Sasaki, Tateaki"
16,多変数 Puiseux 級数の演算及びその応用 II(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-16.pdf,筑波大学大学院数学研究科,片町 健太郎,"Katamachi, Kentaro"
17,種数計算とヘンゼル構成の関係について(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-17.pdf,筑波大学数学研究科,椎原 浩輔,"Shiihara, Kosuke"
18,一変数多項式の因数分解の効率化 : 因子の個々の係数上限の利用(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-18.pdf,"筑波大学大学院理工学研究科,筑波大学数学系","塚田  康弘,佐々木  建昭","Tsukada, Yasuhiro,Sasaki, Tateaki"
19,一変数多項式の因子分離法と重根・近接根問題への応用(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-19.pdf,"筑波大学大学院理工学研究科,筑波大学数学系","尾崎 裕一,佐々木 建昭","Ozaki, Yu-ichi,Sasaki, Tateaki"
20,近似根とその応用について(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-20.pdf,筑波大学数学系,北本  卓也,"Kitamoto, Takuya"
21,連立代数方程式の近接根の分離と擬局所化の可能性について(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-21.pdf,"東京職業能力開発短期大学情報処理学科,日本大学理工学部数学科","鈴木  秀男,小林  英恒","Suzuki, Hideo,Kobayashi, Hidetsune"
22,Implementing Sturm's Algorithm and Its Application,http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-22.pdf,"愛媛大学工学部,愛媛大学工学部","呂 其凡,野田 松太郎","Lu, Qifan,Noda, Matu-Tarow"
23,数学教育における図形ツールと数式処理システムの併用(数式処理における理論と応用の研究),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0986-23.pdf,"神戸大学大学院教育学研究科,神戸大学発達科学部","大西  咲文,高橋  正","Ohnishi, Sakihumi,Takahashi, Tadashi"
