No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"TOWARDS A MODULI THEORETIC CHARACTERIZATION OF A RATIONAL PRIME $\mathbb{Q}$-FANO 3-FOLD OF GENUS SIX WITH ONE $\frac{1}{2}$(1,1,1)-SINGULARITY(Algebraic Geometry and Topology)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-1.pdf,東京大学大学院数理科学研究科,高木  寛通,"TAKAGI, HIROMICHI"
2,Classification of projective manifolds containing four-sheeted covers of projective space as very ample divisors(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-2.pdf,早稲田大学理工学部,網谷  泰治,"AMITANI, YASUHARU"
3,Stability of direct images by Frobenius morphisms(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-3.pdf,広島大学大学院理学研究科,北[ダイ] 如法,"KITADAI, Yukinori"
4,HIGHER-ORDER ALEXANDER INVARIANTS FOR HOMOLOGY COBORDISMS OF SURFACES(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-4.pdf,東京大学大学院数理科学研究科,逆井  卓也,"Sakasai, Takuya"
5,Trigonal Algebraic Surfaces and Triple Covers(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-5.pdf,"DEPARTMENT OF MATHEMATICS, EAST CHINA NORMAL UNIVERSITY,DEPARTMENT OF MATHEMATICS, EAST CHINA NORMAL UNIVERSITY",",","Chen, Zhijie,Tan, Sheng-Li"
6,$c^2_1= 2χ-1$を満たし 2-torsion を持つ極小代数曲面に関して(代数幾何と位相幾何の周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-6.pdf,大阪市立大学数学研究所,村上 雅亮,"Murakami, Masaaki"
7,THE ORDER OF FINITE ALGEBRAIC FUNDAMENTAL GROUPS OF SURFACES WITH $K^2 \le 3χ-2$(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-7.pdf,"Departamento de Matematica, Instituto Superior Tecnico, Universidade Tecnica de Lisboa,Dipartimento di Matematica, Universita di Pisa",",","LOPES, MARGARIDA MENDES,PARDINI, RITA"
8,Various Gauss fibers(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-8.pdf,広島大学大学院理学研究科数学専攻,深澤  知,"Fukasawa, Satoru"
9,"LIMIT LINEAR SERIES, AN INTRODUCTION(Algebraic Geometry and Topology)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-9.pdf,,,"ESTEVES, EDUARDO"
10,ADIABATIC LIMITS OF $\eta$-INVARIANTS AND THE MEYER FUNCTION FOR SMOOTH THETA DIVISORS(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-10.pdf,東京大学数理科学研究科,飯田  修一,"Iida, Shuichi"
11,THE GEGRAPHY OF A CERTAIN CLASS OF LEFSCHETZ FIBRATIONS FROM THE TOPOLOGICAL VIEWPOINT(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-11.pdf,山口大学教育学部,佐藤  好久,"SATO, YOSHIHISA"
12,Local signature and Horikawa index of pencils of algebraic curves(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-12.pdf,Tohoku-Gakuin University,,"Ashikaga, Tadashi"
13,Algebraic cycles on Jacobian varieties(Algebraic Geometry and Topology),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1490-13.pdf,大阪大学大学院理学研究科,池田  京司,"Ikeda, Atsushi"
