No.,title,link,Affiliation,Author in JPN,Author in ENG
1,Every strongly definable $C^{r}G$ vector bundle admits a unique strongly definable $C^{\infty}G$ vector bundle structure (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-01.pdf,和歌山大学,川上 智博,"Kawakami,Tomohiro"
2,A survey of undecidability problems of rings of totally real algebraic integers (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-02.pdf,鹿児島国際大学,福崎 賢治,"Fukuzaki,Kenji"
3,On small theories with a special type (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-03.pdf,法政大学,池田 宏一郎,"Ikeda,Koichiro"
4,Formal Proofs of Theorems of Programs with an SMT Solver (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-04.pdf,"仙台工業高等専門学校,仙台工業高等専門学校,仙台工業高等専門学校","小松 秀生,Baudelet Geoffrey,岡本 圭史","Komatsu,Shusei,Baudelet,Geoffrey,Okamoto,Keishi"
5,A Proof of Hales-Jewett Theorem using a Non-Standard Method (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-05.pdf,筑波大学,坪井 明人,"Tsuboi,Akito"
6,MODEL COMPLETENESS OF THE THEORY OF HRUSHOVSKI'S PSEUDOPLANE ASSOCIATED TO 5/8 (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-06.pdf,神戸大学大学院システム情報学研究科,桔梗 宏孝,"Kikyo,Hirotaka"
7,On Rieffel's theorem (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-07.pdf,東海大学理学部情報数理学科,板井 昌典,"Itai,Masanori"
8,On the speed of hereditary properties of graphs (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-08.pdf,筑波大学,竹内 耕太,"Takeuchi,Kota"
9,Some remark on locally o-minimal structures (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-09.pdf,早稲田大学グローバルエデュケーションセンター,前園 久智,"Maesono,Hisatomo"
10,Generic structures of amalgamation classes for irrationals (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-10.pdf,神戸大学大学院システム情報学研究科,岡部 峻典,"Okabe,Shunsuke"
11,Definable sets in weakly o-minimal structures with the strong cell decomposition property (Model theoretic aspects of the notion of independence and dimension),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/2084-11.pdf,近畿大学工学部,田中 広志,"Tanaka,Hiroshi"
