No.,title,link,Affiliation,Author in JPN,Author in ENG
1,高次元可積分ヒエラルヒーの$\tau$函数(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-01.pdf,京都大学総合人間学部基礎科学科,高崎 金久,"TAKASAKI, Kanehisa"
2,離散型パンルベ方程式とその解(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-02.pdf,"東京大学工学部,東京大学大学院数理科学研究科,広島大学工学部",",,","梶原 健司,薩摩 順吉,太田 康広"
3,Discrete Lotka-Volterra Equation の保存量(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-03.pdf,"早稲田大学理工学部,早稲田大学理工学部","広田 良吾,辻本 論","HIROTA, Ryogo,TSUJIMOTO, Satoshi"
4,エネルギー保存則を満たす陽的差分法(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-04.pdf,富山県立大学工学部,石森 勇次,"Ishimori, Yuji"
5,Some Recent Results on Isospectral Flows(State of art and perspectives of studies on nonlinear integrable systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-05.pdf,"Department of Mechano Informatics, The University of Tokyo",堀 玄,"HORI, GEN"
6,TODA EQUATIONS AND HARMONIC MAPS(State of art and perspectives of studies on nonlinear integrable systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-06.pdf,"Department of Mathematics, Tokyo Metropolitan University",大仁田 義裕,"OHNITA, YOSHIHIRO"
7,定常軸対称Einstein方程式と広田の方法(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-07.pdf,東京大学工学部,佐々 成正,"Sasa, Narimasa"
8,Grassmann Hierarchy のある拡張(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-08.pdf,"東京大学工学部,東京大学大学院数理科学研究科","筧 三郎,薩摩 順吉","Kakei, Saburo,Satsuma, Junkichi"
9,ソリトンからカオスへ(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-09.pdf,京都大学理学部物理学科,川原 琢治,"Kawahara, Takuji"
10,Calogero-Moser hierarchy と KP hierarchy の関係について(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-10.pdf,龍谷大学理工学部,松木平 純太,"Matsukidaira, Junta"
11,ソリトンセルオートマトンと組合せ論(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-11.pdf,東京大学数理科学研究科,鳥居 真,"TORII, Makoto"
12,CONTINUOUS AND SEMI-DISCRETE TRILINEAR EQUATIONS: INVESTIGATING THEIR INTEGRABILITY(State of art and perspectives of studies on nonlinear integrable systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-12.pdf,"Department of Mathematical Sciences, University of Tokyo,LPN, Universite Paris VII,CPT, Ecole Polytechnique","薩摩 順吉,GRAMMATICOS  B.,RAMANI  A.","SATSUMA, J.,GRAMMATICOS, B.,RAMANI, A."
13,GL$_p$-bundle の非可換幾何(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-13.pdf,信州大学理学部,浅田 明,"Asada, Akira"
14,CP-invariance and nonlinear sigma models(State of art and perspectives of studies on nonlinear integrable systems),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-14.pdf,横浜市立大学文理学部数学教室,,藤井 一幸
15,量子化された一次と高次のHamiltonianの可換性について(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-15.pdf,小樽商科大学,池田 薫,"Ikeda, Kaoru"
16,有理Darboux変換について : 数式処理システムMathematicaを活用して(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-16.pdf,徳島大学総合科学部自然システム学科,大宮 真弓,"Ohmiya, Mayumi"
17,非線形確率微分方程式と情報の微分幾何学:工学的応用の視点(非線型可積分系の研究の現状と展望),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0868-17.pdf,筑波大学物質工学系,金野 秀敏,"Konno, Hidetoshi"
