No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"Reflection Principle, Transfinite Induction, and Paris, Harrington Principle (Boole代数値の解析学と超準解析)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-01.pdf,九州大学工学部,倉田 令二朗,"KURATA,REIJIRO"
2,On the Existence of Cohen Extensions and $\sum_3^1$ Predicates (I) (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-02.pdf,東海大理学部,安田 豊,"YASUDA,YUTAKA"
3,S. Shelahの結果について (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-03.pdf,,金井 康雄,"KANAI,YASUO"
4,Skolem-Mincの定理の一般化について (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-04.pdf,"筑波大学数学系,静岡大学理学部","本橋 信義,白井 古希男","MOTOHASHI,NOBUYOSHI,SHIRAI,KOKIO"
5,$E_h$空間の固有値問題 (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-05.pdf,九州大学工学部,川畑 茂徳,"KAWABATA,SHIGETOKU"
6,Iterated Boolean Powers (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-06.pdf,早稲田大学理工学部,高橋 真,"TAKAHASHI,MAKOTO"
7,Definability Problems in Metric Spaces : a Summary (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-07.pdf,筑波大学電子・情報工学系,八杉 満利子,"YASUGI,MARIKO"
8,Feferman集合論の超準化とConservation Theorem (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-08.pdf,鹿児島大学理学部,河合 徹,"KAWAI,TORU"
9,直観論的理論とトポス (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-09.pdf,九州大学理学部,上江洲 忠弘,"UESU,TADAHIRO"
10,Complete Heyting AlgebraのSeparation Axioms (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-10.pdf,筑波大学数学系,江田 勝哉,"EDA,KATSUYA"
11,"Quantifier""aa""を持つSystem STの完全性定理 (Boole代数値の解析学と超準解析)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-11.pdf,神戸大学教養部,角田 譲,"KAKUDA,YUZURU"
12,Boole代数値の行列 (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-12.pdf,東京大学教養学部,難波 完爾,"NAMBA,KANJI"
13,初等解析学におけるある種の問題の集合論からの独立について (Boole代数値の解析学と超準解析),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0441-13.pdf,名古屋大学教養部,柘植 利之,"TSUGE,TOSHIYUKI"
