No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"A LOCAL PARAMETRIZATION OF THE TEICHMULLER SPACE OF CLOSED HYPERBOLIC SURFACES, IN TERMS OF TRIANGULATIONS(Complex Analysis on Hyperbolic 3-Manifolds)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-01.pdf,"横浜市立大学,東京工業大学","藤井 道彦,小島 定吉","FUJII, Michihiko,KOJIMA, Sadayoshi"
2,A lower bound for the volume of Dirichlet fundamental polyhedrons(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-02.pdf,Kanazawa Women's College,古沢 治司,"Furusawa, Harushi"
3,Margulis Decomposition and Translation Lengths of Discrete Mobius Groups(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-03.pdf,金沢大学医学部,井上 克巳,"Inoue, Katsumi"
4,Spinal hypersurfaces in complex hyperbolic space(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-04.pdf,岡山理科大学,神谷 茂保,"Kamiya, Shigeyasu"
5,ON REDUCIBLE FINITE SUBGROUPS OF MAPPING CLASS GROUPS OF SURFACES(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-05.pdf,"Department of Mathematics, Tokyo Institute of Technology",笠原 泰,"KASAHARA, YASUSHI"
6,On the topology of the space of representations(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-06.pdf,大阪市立大学,小森 洋平,"Komori, Yohei"
7,SEVERAL CHARACTERIZATIONS OF FUCHSIAN GROUPS OF DIVERGENCE TYPE(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-07.pdf,東京工業大学,松崎 克彦,"MATSUZAKI, KATSUHIKO"
8,Length parameters for Teichmuller space of punctured surfaces(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-08.pdf,"Department of Mathematics, Shizuoka University,University of Helsinki, Department of Mathematics","中西 敏浩,Naatanen  Marjatta","Nakanishi, Toshihiro,Naatanen, Marjatta"
9,Rigidite et conjugaison topologique des groupes kleiniens topologiquement sages(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-09.pdf,東京工業大学,大鹿 健一,"Ohshika, Ken'ichi"
10,ON PARTIALLY CONFORMAL QC DEFORMATIONS(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-10.pdf,京都教育大学,大竹 博巳,"OHTAKE, HIROMI"
11,Global real analytic length parameters and angle parameters for Teichmuller spaces and the geometry of hyperbolic transformations(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-11.pdf,金沢大学,奥村 善英,"OKUMURA, Yoshihide"
12,Jorgensen's inequality for classical Schottky groups of real type(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-12.pdf,静岡大学理学部,佐藤 宏樹,"Sato, Hiroki"
13,On the Teichmuller spaces of Fuchsian groups of Schottky type and the Schwarzian derivatives of univalent functions(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-13.pdf,"Department of Mathematics, Faculty of Science, Kyoto University",須川 敏幸,"SUGAWA, TOSHIYUKI"
14,On intersections of representing curves of elements of the fundamental group of a surface(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-14.pdf,東京大学大学院数理科学研究科,宝島 格,"Takarajima, Itaru"
15,A REMARK ON THEOREMS OF DE FRANCHIS AND SEVERI(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-15.pdf,東京工業大学,田辺 正晴,"TANABE, MASAHARU"
16,Quantized calculus and Teichmuller space(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-16.pdf,京都大学,谷口 雅彦,"TANIGUCHI, MASAHIKO"
17,A Note on the Arithmeticity of the Figure-Eight Knot Orbifolds(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-17.pdf,昇華学園,渡辺 綾子,"WATANABE, AYAKO"
18,On conditions for Teichmuller mappings of the unit disk(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-18.pdf,"Department of Mathematics, Huaqiao University",黄 心中,"HUANG, XINZHONG"
19,Ideal triangulations of noncompact hyperbolic 3-manifolds(Complex Analysis on Hyperbolic 3-Manifolds),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0882-19.pdf,奈良女子大学,山下 靖,"Yamashita, Yasushi"
