No.,title,link,Affiliation,Author in JPN,Author in ENG
1,INDICES AND RESIDUES OF HOLOMORPHIC VECTOR FIELDS ON SINGULAR VARIETIES(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-1.pdf,"Department of Mathematics, Hokkaido University",,"SUWA, TATSUO"
2,Residue formulas for singular foliations defined by meromorphic functions on surfaces(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-2.pdf,"Department of Mathematics, Hokkaido University",本田 知亮,"Honda, Tomoaki"
3,THE SYMPLECTIC NATURE OF THE SPACE OF PROJECTIVE CONNECTIONS ON RIEMANN SURFACES(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-3.pdf,京都大学数理解析研究所,河井 真吾,"KAWAI, SHINGO"
4,A GENERALIZATION OF THE MORITA-MUMFORD CLASSES TO EXTENDED MAPPING CLASS GROUPS FOR SURFACES(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-4.pdf,"Department of Mathematics, Faculty of Science, Hokkaido University",河澄 響矢,"KAWAZUMI, NARIYA"
5,Indices of vectorfields and residues of singular foliations after Nash transformation(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-5.pdf,IML-CNRS,,"Brasselet, Jean-Paul"
6,"SINGULARITIES OF FINITE FORMAL TYPE FOR FOLIATIONS OF ($\mathbb{C}^2$,0)(Topology of Holomorphic Dynamical Systems and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-6.pdf,"Laboratoire Emile Picard, UFR MIG Universite P. Sabatier,Laboratoire Emile Picard, UFR MIG Universite P. Sabatier",",","Mattei, Jean-Francois,Salem, Eliane"
7,The structure of the singular set of a complex analytic foliation(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-7.pdf,北海道大学,吉崎 純也,"Yoshizaki, Junya"
8,The number of compact leaves of a one-dimensional foliation on the $2n-1$ dimensional sphere $S^{2n-1}$ associated with a holomorphic vector field.(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-8.pdf,"DEPARTMENT OF NATURAL SCIENCES, RYUKOKU UNIVERSITY",,"Ito, Toshikazu"
9,Non-vanishing Wronskian determinants and Riemann Problem for Hypergeometric Function $F_D$(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-9.pdf,Shiga Univ. of Medical Science,,"TERADA, Toshiaki"
10,On the irregular singularities of confluent hypergeometric $\mathcal{D}$-modules(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-10.pdf,お茶の水女子大学理学部数学科,真島 秀行,"Majima, Hideyuki"
11,CURVATURE OF CURVILINEAR 4-WEBS AND PENCILS OF ONE FORMS(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-11.pdf,"Department of Mathematics, Hokkaido University",,"NAKAI, ISAO"
12,"Triangulations of integral polytopes, examples and problems(Topology of Holomorphic Dynamical Systems and Related Topics)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-12.pdf,"INSTITUT DE MATHEMATIQUES, UNIVERSITE PIERRE ET MARIE CURIE",,"KANTOR, Jean-Michel"
13,TWO TRANSFORMS OF PLANE CURVES AND THEIR FUNDAMENTAL GROUPS(Topology of Holomorphic Dynamical Systems and Related Topics),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/0955-13.pdf,"DEPARTMENT OF MATHEMATICS, TOKYO INSTITUTE OF TECHNOLOGY",,"OKA, MUTSUO"
