No.,title,link,Affiliation,Author in JPN,Author in ENG
1,"On relative t-designs on Q-polynomial schemes (Designs, Codes, Graphs and Related Areas)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-01.pdf,,坂内 悦子,"Bannai,Etsuko"
2,グラフの幾何とスペクトルに関する諸問題 (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-02.pdf,昭和大学富士吉田教育部,樋口 雄介,"HIGUCHI,YUSUKE"
3,最適計画の構成法とその関連した話題 (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-03.pdf,"東京女子大学現代教養学部数理科学科,名古屋大学大学院情報科学研究科,名古屋大学大学院情報科学研究科","平尾 将剛,澤 正憲,神保 雅一","Hirao,Masatake,Sawa,Masanori,Jimbo,Masakazu"
4,距離集合における点の配置問題とグラフ (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-04.pdf,"愛知教育大学,鈴鹿工業高等専門学校","野崎 寛,篠原 雅史","Nozaki,Hiroshi,Shinohara,Masashi"
5,"CUBATURE FORMULA ON WIENER SPACE FROM THE VIEWPOINT OF SPLITTING METHODS (Designs, Codes, Graphs and Related Areas)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-05.pdf,立命館大学理工学研究科,田中 秀幸,"TANAKA,HIDEYUKI"
6,"On Butson Hadamard matrices and an extension of difference matrices (Designs, Codes, Graphs and Related Areas)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-06.pdf,熊本大学教育学部,平峰 豊,"Hiramine,Yutaka"
7,グラフ分割問題と幾何的分割法に関する談論 : 数値流体力学におけるより良い領域分割法に向けて (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-07.pdf,"広島大学大学院工学研究院,名古屋大学情報科学研究科","中島 卓司,澤 正憲","Nakashima,Takuji,Sawa,Masanori"
8,有限集合を生成する禁止部分グラフ (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-08.pdf,日本大学文理学部情報システム解析学科,斎藤 明,"Saito,Akira"
9,"符号,格子と頂点作用素代数における類似 (デザイン、符号、グラフおよびその周辺)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-09.pdf,東北大学大学院情報科学研究科,島倉 裕樹,"Shimakura,Hiroki"
10,"On some problems related to spherical designs (Designs, Codes, Graphs and Related Areas)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-10.pdf,上海交通大学,坂内 英一,"Bannai,Eiichi"
11,グラフ上の石移動と石交換 (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-11.pdf,湘南工科大学工学部情報工学科,中上川 友樹,"Nakamigawa,Tomoki"
12,コンパクト対称空間上の対蹠集合のデザイン理論について (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-12.pdf,京都大学数理解析研究所GCOE特定研究員,栗原 大武,"Kurihara,Hirotake"
13,Triply even codes について (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-13.pdf,弘前大学理工学研究科,別宮 耕一,"BETSUMIYA,Koichi"
14,曲面上のグラフの多色彩色について (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-14.pdf,横浜国立大学環境情報研究院,中本 敦浩,"Nakamoto,Atsuhiro"
15,"強正則グラフ$Cay(\mathbb{F}_q,D)$と相対ガウス和の有理性について (デザイン、符号、グラフおよびその周辺)",http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-15.pdf,熊本大学教育学部数学科,籾原 幸二,"Momihara,Koji"
16,閉曲面上のグラフにおけるmatching extension について (デザイン、符号、グラフおよびその周辺),http://www.kurims.kyoto-u.ac.jp/~kyodo/kokyuroku/contents/pdf/1844-16.pdf,慶應義塾大学商学部,藤沢 潤,"Fujisawa,Jun"
